Equipment Name,Type,Flowrate,Pressure,Temperature
Equipment_6426,Reactor,283.08,11.62,297.36
Equipment_6427,Pump,151.9,4.06,336.33
Equipment_6428,HeatExchanger,310.67,4.56,275.16
Equipment_6429,Separator,310.41,9.29,227.58
Equipment_6430,Pump,143.11,9.4,126.66
Equipment_6431,Reactor,408.04,6.21,147.87
Equipment_6432,Valve,334.24,3.51,161.2
Equipment_6433,Valve,192.99,18.95,63.31
Equipment_6434,Compressor,154.48,3.5,369.58
Equipment_6435,Pump,445.44,7.66,365.11
Equipment_6436,Separator,426.08,6.79,87.72
Equipment_6437,Reactor,153.39,17.46,244.84
Equipment_6438,Pump,66.02,8.79,213.67
Equipment_6439,Condenser,412.04,3.36,289.19
Equipment_6440,HeatExchanger,326.98,1.19,261.06
Equipment_6441,Pump,95.4,14.72,93.51
Equipment_6442,Pump,314.31,14.58,281.03
Equipment_6443,Valve,253.48,8.94,263.11
Equipment_6444,HeatExchanger,398.55,3.4,235.93
Equipment_6445,Reactor,144.09,8.06,190.84
Equipment_6446,Pump,253.92,12.21,384.22
Equipment_6447,Valve,120.31,14.37,347.3
Equipment_6448,Compressor,480.89,2.49,254.78
Equipment_6449,HeatExchanger,400.43,11.57,52.23
Equipment_6450,Valve,381.53,6.25,201.24
Equipment_6451,Valve,360.59,12.73,295.12
Equipment_6452,Separator,240.5,13.31,91.05
Equipment_6453,Valve,465.48,18.3,192.29
Equipment_6454,Separator,82.81,8.8,117.1
Equipment_6455,Pump,411.47,11.21,168.35
Equipment_6456,Pump,146.85,6.1,59.33
Equipment_6457,Compressor,195.81,6.44,94.36
Equipment_6458,Condenser,283.74,1.87,209.16
Equipment_6459,Condenser,402.19,6.44,364.37
Equipment_6460,Condenser,427.34,2.21,221.7
Equipment_6461,Separator,312.68,19.31,208.58
Equipment_6462,HeatExchanger,231.37,12.86,325.65
Equipment_6463,HeatExchanger,475.93,4.29,143.74
Equipment_6464,Compressor,160.93,3.22,83.27
Equipment_6465,HeatExchanger,411.39,8.03,123.35
Equipment_6466,Condenser,325.42,6.85,326.96
Equipment_6467,Condenser,219.6,6.31,286.97
Equipment_6468,Valve,50.62,9.9,82.04
Equipment_6469,HeatExchanger,250.97,18.34,283.48
Equipment_6470,Pump,174.52,11.79,376.04
Equipment_6471,Pump,96.96,10.9,65.73
Equipment_6472,Valve,83.82,16.32,265.75
Equipment_6473,Valve,206.4,1.08,182.71
Equipment_6474,Valve,326.64,4.75,225.36
Equipment_6475,Pump,426.88,10.43,234.86
Equipment_6476,Condenser,132.6,14.4,319.87
Equipment_6477,Valve,241.09,10.22,244.95
Equipment_6478,Compressor,226.38,4.11,257.58
Equipment_6479,Separator,281.03,18.67,166.52
Equipment_6480,Valve,414.31,7.24,94.08
Equipment_6481,Separator,299.14,15.98,288.96
Equipment_6482,Reactor,430.99,17.94,50.17
Equipment_6483,Valve,283.35,7.58,165.05
Equipment_6484,Pump,321.73,17.06,126.32
Equipment_6485,HeatExchanger,246.82,14.5,185.99
Equipment_6486,Valve,420.39,18.18,158.94
Equipment_6487,HeatExchanger,465.72,5.77,296.48
Equipment_6488,Reactor,337.62,18.69,141.07
Equipment_6489,Compressor,419.35,2.24,246.26
Equipment_6490,HeatExchanger,76.55,16.08,209.52
Equipment_6491,Separator,457.75,9.28,330.37
Equipment_6492,Condenser,135.02,4.38,199.83
Equipment_6493,Valve,165.43,2.51,352.36
Equipment_6494,Reactor,74.0,8.4,50.05
Equipment_6495,Reactor,484.43,8.4,261.69
Equipment_6496,HeatExchanger,433.4,5.37,53.43
Equipment_6497,Compressor,460.93,5.09,299.88
Equipment_6498,Pump,431.25,8.59,132.22
Equipment_6499,Valve,265.79,8.79,182.99
Equipment_6500,Reactor,465.84,9.4,183.15
Equipment_6501,Compressor,486.26,17.51,346.25
Equipment_6502,Condenser,276.16,12.61,85.73
Equipment_6503,Reactor,129.03,1.39,283.41
Equipment_6504,Compressor,346.38,10.86,393.44
Equipment_6505,Pump,488.95,15.49,57.83
Equipment_6506,Pump,442.47,2.07,388.06
Equipment_6507,Reactor,437.82,9.03,56.44
Equipment_6508,Separator,470.22,9.57,344.4
Equipment_6509,Reactor,452.28,19.13,386.44
Equipment_6510,HeatExchanger,399.33,10.04,397.56
Equipment_6511,Valve,373.22,15.25,210.69
Equipment_6512,Compressor,169.15,6.76,353.44
Equipment_6513,Reactor,329.6,15.81,92.82
Equipment_6514,Valve,284.67,7.13,198.88
Equipment_6515,HeatExchanger,437.87,9.17,157.79
Equipment_6516,Valve,271.27,10.11,188.31
Equipment_6517,Reactor,107.48,18.6,295.69
Equipment_6518,Pump,52.24,2.02,80.62
Equipment_6519,Compressor,355.04,4.74,399.36
Equipment_6520,Compressor,297.46,14.41,272.27
Equipment_6521,Pump,198.93,11.97,355.73
Equipment_6522,Separator,126.04,5.78,340.39
Equipment_6523,Reactor,260.02,6.49,318.1
Equipment_6524,Compressor,95.13,7.98,63.73
Equipment_6525,Reactor,201.25,9.56,230.76
Equipment_6526,HeatExchanger,220.65,16.54,164.85
Equipment_6527,Reactor,259.53,1.26,89.53
Equipment_6528,Valve,259.98,18.06,170.05
Equipment_6529,Pump,165.65,8.85,275.68
Equipment_6530,Separator,432.59,5.38,130.72
Equipment_6531,Reactor,209.99,10.66,205.61
Equipment_6532,Separator,153.31,13.53,191.57
Equipment_6533,Separator,129.11,1.85,68.36
Equipment_6534,HeatExchanger,195.16,14.6,269.83
Equipment_6535,Condenser,80.4,15.45,266.6
Equipment_6536,Pump,64.81,4.16,388.25
Equipment_6537,Separator,322.31,4.19,154.3
Equipment_6538,Compressor,328.62,4.87,196.63
Equipment_6539,Valve,288.31,16.14,191.27
Equipment_6540,Compressor,393.03,6.17,371.91
Equipment_6541,HeatExchanger,67.62,16.12,193.03
Equipment_6542,HeatExchanger,471.19,11.27,204.97
Equipment_6543,Compressor,92.78,15.58,138.32
Equipment_6544,Pump,353.31,11.52,50.41
Equipment_6545,Compressor,110.03,7.38,88.66
Equipment_6546,Reactor,445.96,18.3,296.36
Equipment_6547,Compressor,279.82,14.59,288.87
Equipment_6548,Valve,87.03,10.2,162.89
Equipment_6549,Valve,327.53,13.11,215.55
Equipment_6550,Condenser,54.1,12.7,154.08
Equipment_6551,Valve,399.21,7.8,305.82
Equipment_6552,Compressor,342.76,9.05,344.87
Equipment_6553,Valve,145.68,7.05,364.69
Equipment_6554,Pump,218.64,19.99,110.85
Equipment_6555,Separator,53.51,12.02,293.26
Equipment_6556,Valve,362.16,2.75,387.05
Equipment_6557,Reactor,195.2,10.86,277.71
Equipment_6558,Pump,307.22,1.95,172.84
Equipment_6559,Condenser,480.53,6.48,272.58
Equipment_6560,Reactor,184.76,9.47,290.95
Equipment_6561,Compressor,495.61,11.15,188.97
Equipment_6562,Separator,334.73,19.55,86.4
Equipment_6563,Compressor,158.94,19.66,262.33
Equipment_6564,Separator,246.55,2.86,330.75
Equipment_6565,Separator,383.2,11.22,399.15
Equipment_6566,Compressor,250.92,16.53,128.07
Equipment_6567,Reactor,80.83,5.52,295.14
Equipment_6568,Reactor,125.87,15.26,59.82
Equipment_6569,Separator,406.08,17.69,389.44
Equipment_6570,Reactor,341.77,13.59,54.4
Equipment_6571,Separator,306.42,7.23,175.58
Equipment_6572,Separator,125.43,18.54,76.74
Equipment_6573,Pump,426.99,17.79,267.34
Equipment_6574,HeatExchanger,482.33,14.6,168.82
Equipment_6575,Pump,68.4,7.91,306.53
Equipment_6576,Compressor,85.11,16.05,220.23
Equipment_6577,HeatExchanger,448.13,7.01,196.79
Equipment_6578,Valve,417.0,5.81,171.98
Equipment_6579,Compressor,328.07,10.79,80.15
Equipment_6580,Condenser,475.23,19.95,121.69
Equipment_6581,Pump,340.89,16.28,273.69
Equipment_6582,Reactor,147.19,14.87,223.86
Equipment_6583,Pump,377.89,9.59,74.53
Equipment_6584,Reactor,340.57,6.93,240.38
Equipment_6585,HeatExchanger,493.59,17.26,68.95
Equipment_6586,Condenser,146.25,11.79,229.1
Equipment_6587,HeatExchanger,319.05,16.45,387.74
Equipment_6588,Condenser,401.08,10.27,157.57
Equipment_6589,Pump,202.54,15.33,303.23
Equipment_6590,Reactor,220.86,17.49,310.94
Equipment_6591,HeatExchanger,449.56,8.44,191.7
Equipment_6592,Condenser,231.89,1.26,257.65
Equipment_6593,Separator,331.13,5.84,215.22
Equipment_6594,Compressor,450.16,18.38,149.18
Equipment_6595,Compressor,144.42,14.06,314.16
Equipment_6596,HeatExchanger,491.84,15.01,295.99
Equipment_6597,Reactor,365.88,7.18,365.19
Equipment_6598,Separator,273.25,14.32,266.34
Equipment_6599,HeatExchanger,243.91,13.28,186.05
Equipment_6600,Pump,479.46,4.39,299.9
Equipment_6601,Condenser,142.58,19.41,266.66
Equipment_6602,Pump,190.26,7.73,265.81
Equipment_6603,Compressor,188.51,7.26,347.44
Equipment_6604,Condenser,180.05,8.01,368.66
Equipment_6605,HeatExchanger,260.84,2.74,113.08
Equipment_6606,Pump,495.13,12.87,159.92
Equipment_6607,Valve,449.95,5.53,277.61
Equipment_6608,Reactor,197.58,16.26,245.03
Equipment_6609,Separator,240.29,8.49,278.31
Equipment_6610,Separator,351.27,9.71,201.56
Equipment_6611,Reactor,57.72,13.28,194.35
Equipment_6612,Valve,419.07,15.48,91.18
Equipment_6613,Compressor,445.91,5.39,268.28
Equipment_6614,Condenser,435.74,19.36,111.52
Equipment_6615,Reactor,218.77,12.82,284.86
Equipment_6616,Valve,257.9,1.11,388.48
Equipment_6617,HeatExchanger,55.57,8.9,139.74
Equipment_6618,Separator,229.73,9.3,99.75
Equipment_6619,Valve,257.19,16.37,58.46
Equipment_6620,Compressor,458.14,6.8,182.59
Equipment_6621,Compressor,452.29,7.29,125.11
Equipment_6622,Pump,484.74,2.34,222.15
Equipment_6623,Reactor,448.3,6.39,233.51
Equipment_6624,Pump,53.69,14.62,172.26
Equipment_6625,Separator,338.66,13.06,312.47
Equipment_6626,Valve,80.71,2.55,366.68
Equipment_6627,Condenser,172.67,3.18,124.03
Equipment_6628,Condenser,310.24,8.16,342.7
Equipment_6629,Compressor,365.28,15.13,95.92
Equipment_6630,Condenser,344.58,16.83,130.05
Equipment_6631,Condenser,72.08,1.28,246.5
Equipment_6632,Separator,96.62,7.25,157.3
Equipment_6633,Condenser,107.86,9.06,64.6
Equipment_6634,Valve,91.14,18.31,153.21
Equipment_6635,Condenser,130.21,10.53,366.7
Equipment_6636,HeatExchanger,359.82,6.12,110.98
Equipment_6637,Condenser,423.88,8.41,317.31
Equipment_6638,Condenser,233.97,9.29,302.8
Equipment_6639,Pump,361.75,13.73,87.18
Equipment_6640,Valve,140.01,1.78,165.31
Equipment_6641,Compressor,487.98,8.4,116.27
Equipment_6642,Pump,207.5,13.28,58.1
Equipment_6643,Reactor,430.64,6.38,110.56
Equipment_6644,Valve,475.41,12.24,120.55
Equipment_6645,HeatExchanger,439.12,7.79,108.09
Equipment_6646,Valve,80.18,15.42,81.88
Equipment_6647,Reactor,342.64,2.15,234.21
Equipment_6648,Reactor,104.04,18.44,162.92
Equipment_6649,Reactor,52.55,4.26,367.89
Equipment_6650,Separator,73.3,4.01,115.52
Equipment_6651,Compressor,462.27,16.97,261.0
Equipment_6652,Condenser,458.81,17.52,365.22
Equipment_6653,Valve,151.62,2.77,66.52
Equipment_6654,Separator,296.18,18.27,230.7
Equipment_6655,Condenser,479.76,6.19,207.73
Equipment_6656,Condenser,273.52,12.75,375.07
Equipment_6657,HeatExchanger,227.11,2.3,282.32
Equipment_6658,Reactor,267.46,8.23,172.21
Equipment_6659,Compressor,405.6,9.56,299.03
Equipment_6660,HeatExchanger,264.77,12.4,253.93
Equipment_6661,Pump,402.47,10.98,171.51
Equipment_6662,Separator,244.26,9.77,324.84
Equipment_6663,Separator,163.4,19.23,283.86
Equipment_6664,Compressor,196.91,4.52,51.9
Equipment_6665,Condenser,85.02,4.0,352.8
Equipment_6666,Separator,273.82,14.55,188.98
Equipment_6667,Compressor,116.65,2.42,275.91
Equipment_6668,Separator,415.2,10.17,188.87
Equipment_6669,Separator,239.27,10.2,358.48
Equipment_6670,Reactor,394.25,6.89,277.79
Equipment_6671,Pump,479.51,18.68,252.79
Equipment_6672,Reactor,432.27,6.37,393.09
Equipment_6673,Pump,478.16,6.48,148.22
Equipment_6674,Separator,305.57,5.45,72.84
Equipment_6675,HeatExchanger,124.4,3.77,230.6
Equipment_6676,Condenser,470.93,7.92,198.41
Equipment_6677,Separator,440.83,13.94,209.0
Equipment_6678,Pump,438.99,15.1,267.04
Equipment_6679,Pump,361.97,16.45,265.29
Equipment_6680,Pump,331.21,4.75,187.29
Equipment_6681,Separator,56.63,1.68,352.01
Equipment_6682,Compressor,386.62,19.52,278.01
Equipment_6683,HeatExchanger,91.19,1.27,361.47
Equipment_6684,Compressor,166.89,19.25,369.6
Equipment_6685,Condenser,298.17,16.75,108.56
Equipment_6686,Separator,253.28,18.33,288.2
Equipment_6687,Pump,57.1,8.36,161.13
Equipment_6688,HeatExchanger,420.79,4.75,342.75
Equipment_6689,HeatExchanger,445.46,12.52,306.5
Equipment_6690,Valve,356.84,15.08,119.56
Equipment_6691,Condenser,293.48,3.49,378.56
Equipment_6692,HeatExchanger,482.33,16.15,289.22
Equipment_6693,Separator,103.98,4.96,382.02
Equipment_6694,Pump,382.06,10.34,120.67
Equipment_6695,Pump,107.76,17.27,354.4
Equipment_6696,HeatExchanger,221.83,4.68,283.83
Equipment_6697,Compressor,313.47,5.6,243.3
Equipment_6698,Condenser,381.69,2.19,337.18
Equipment_6699,Pump,51.67,3.79,271.5
Equipment_6700,HeatExchanger,167.27,3.78,284.36
Equipment_6701,Pump,292.19,4.87,138.78
Equipment_6702,HeatExchanger,289.79,6.44,335.97
Equipment_6703,Condenser,336.93,16.48,277.61
Equipment_6704,HeatExchanger,186.73,18.4,345.54
Equipment_6705,Valve,293.24,8.72,173.03
Equipment_6706,HeatExchanger,135.4,3.44,166.1
Equipment_6707,HeatExchanger,134.09,5.25,58.37
Equipment_6708,Separator,309.45,14.99,319.01
Equipment_6709,Condenser,358.46,13.87,165.61
Equipment_6710,Separator,104.18,19.38,164.52
Equipment_6711,HeatExchanger,105.26,1.28,291.04
Equipment_6712,Condenser,304.39,15.26,138.5
Equipment_6713,Valve,171.54,10.61,368.16
Equipment_6714,Condenser,226.58,18.15,238.32
Equipment_6715,Pump,230.34,11.95,389.32
Equipment_6716,Separator,130.35,9.49,76.83
Equipment_6717,Condenser,50.59,13.65,167.89
Equipment_6718,Valve,433.92,16.84,183.51
Equipment_6719,Reactor,371.75,6.37,305.65
Equipment_6720,HeatExchanger,360.74,3.04,124.54
Equipment_6721,Condenser,295.93,9.23,181.37
Equipment_6722,HeatExchanger,365.44,5.08,368.72
Equipment_6723,Compressor,471.06,9.16,90.09
Equipment_6724,Pump,349.55,19.83,310.86
Equipment_6725,Separator,169.29,11.91,295.87
Equipment_6726,Pump,306.75,14.18,95.68
Equipment_6727,Compressor,249.05,13.88,290.97
Equipment_6728,Compressor,300.39,16.59,249.42
Equipment_6729,Separator,282.92,18.94,150.63
Equipment_6730,Condenser,436.45,13.52,158.9
Equipment_6731,Compressor,343.31,10.05,341.55
Equipment_6732,Reactor,134.94,7.04,130.86
Equipment_6733,HeatExchanger,78.36,7.85,229.47
Equipment_6734,HeatExchanger,240.96,7.36,288.4
Equipment_6735,Valve,57.02,7.16,95.47
Equipment_6736,Compressor,193.23,14.2,376.32
Equipment_6737,Compressor,215.61,12.17,141.22
Equipment_6738,Reactor,219.01,4.84,161.59
Equipment_6739,Pump,490.71,19.42,283.14
Equipment_6740,Pump,186.76,9.13,77.37
Equipment_6741,HeatExchanger,169.35,11.76,269.66
Equipment_6742,HeatExchanger,108.22,14.35,370.61
Equipment_6743,Condenser,279.95,12.66,137.18
Equipment_6744,Separator,119.15,6.91,176.67
Equipment_6745,Reactor,327.33,16.16,131.32
Equipment_6746,Separator,119.82,3.09,336.57
Equipment_6747,Separator,309.5,11.81,108.66
Equipment_6748,Valve,421.82,6.19,171.32
Equipment_6749,Separator,69.14,12.7,260.36
Equipment_6750,Valve,238.89,5.14,191.59
Equipment_6751,Separator,257.47,15.67,72.91
Equipment_6752,Reactor,405.98,5.32,381.7
Equipment_6753,Valve,260.56,17.92,168.27
Equipment_6754,Pump,305.39,17.37,205.98
Equipment_6755,Valve,406.04,7.89,108.64
Equipment_6756,Valve,301.89,8.33,352.87
Equipment_6757,Reactor,211.23,14.33,152.0
Equipment_6758,Reactor,88.63,2.72,56.94
Equipment_6759,Valve,378.46,2.54,160.74
Equipment_6760,Compressor,442.01,3.59,394.42
Equipment_6761,Reactor,486.53,11.69,101.4
Equipment_6762,Condenser,466.97,3.83,60.92
Equipment_6763,Condenser,408.84,6.27,252.36
Equipment_6764,Pump,339.56,13.29,180.08
Equipment_6765,Separator,401.66,1.3,328.24
Equipment_6766,Valve,244.44,4.42,306.16
Equipment_6767,Compressor,317.65,18.67,114.9
Equipment_6768,Pump,206.91,13.61,247.62
Equipment_6769,Valve,197.02,6.81,61.35
Equipment_6770,Reactor,390.51,1.86,203.82
Equipment_6771,Condenser,254.27,12.13,299.92
Equipment_6772,HeatExchanger,145.47,5.23,195.24
Equipment_6773,Compressor,140.87,19.24,91.28
Equipment_6774,HeatExchanger,436.63,14.05,71.54
Equipment_6775,Condenser,354.99,19.51,348.78
Equipment_6776,Separator,295.72,17.13,361.96
Equipment_6777,Separator,230.42,10.18,170.08
Equipment_6778,HeatExchanger,243.87,13.72,107.46
Equipment_6779,Reactor,75.85,16.43,392.52
Equipment_6780,Valve,254.71,11.99,241.05
Equipment_6781,Reactor,407.95,2.17,216.83
Equipment_6782,HeatExchanger,224.59,9.94,309.56
Equipment_6783,Reactor,222.61,3.48,109.1
Equipment_6784,Condenser,57.07,14.58,253.0
Equipment_6785,Compressor,256.03,13.93,361.56
Equipment_6786,Reactor,61.4,19.87,58.07
Equipment_6787,Condenser,306.66,12.95,285.53
Equipment_6788,Compressor,278.05,16.2,243.0
Equipment_6789,Separator,428.0,6.1,382.78
Equipment_6790,Valve,311.8,7.46,140.54
Equipment_6791,HeatExchanger,195.54,18.42,350.61
Equipment_6792,Separator,282.3,15.35,158.14
Equipment_6793,Valve,364.87,13.45,200.45
Equipment_6794,Separator,92.28,5.83,124.65
Equipment_6795,Pump,329.48,14.27,352.26
Equipment_6796,Separator,462.48,17.85,118.39
Equipment_6797,Condenser,184.61,5.39,350.65
Equipment_6798,Compressor,331.98,14.42,209.46
Equipment_6799,Separator,419.6,8.48,342.28
Equipment_6800,Reactor,280.31,3.26,142.57
Equipment_6801,Valve,373.09,15.51,96.46
Equipment_6802,Separator,189.95,4.18,244.24
Equipment_6803,Compressor,187.73,5.81,228.3
Equipment_6804,Condenser,350.41,15.88,174.81
Equipment_6805,Pump,367.43,15.1,281.99
Equipment_6806,Valve,471.65,5.83,83.3
Equipment_6807,HeatExchanger,151.18,18.88,267.7
Equipment_6808,Compressor,260.7,5.09,124.11
Equipment_6809,HeatExchanger,162.73,19.88,95.13
Equipment_6810,Compressor,86.04,15.02,368.36
Equipment_6811,Compressor,231.45,8.46,210.93
Equipment_6812,Condenser,218.34,3.48,317.2
Equipment_6813,Condenser,171.7,7.09,81.19
Equipment_6814,Condenser,183.65,4.68,70.11
Equipment_6815,Separator,212.19,12.81,223.2
Equipment_6816,Reactor,494.98,7.78,160.44
Equipment_6817,Compressor,402.33,6.61,51.72
Equipment_6818,Valve,82.13,15.39,114.15
Equipment_6819,HeatExchanger,442.59,5.38,126.57
Equipment_6820,Condenser,334.99,12.15,150.98
Equipment_6821,Separator,450.77,4.7,357.14
Equipment_6822,Condenser,203.77,14.58,197.21
Equipment_6823,HeatExchanger,259.03,12.88,287.8
Equipment_6824,HeatExchanger,453.3,16.16,56.44
Equipment_6825,Compressor,172.66,2.3,334.87
Equipment_6826,Condenser,461.98,4.99,134.12
Equipment_6827,HeatExchanger,422.82,3.93,158.16
Equipment_6828,Reactor,491.25,4.62,65.84
Equipment_6829,Reactor,195.92,2.96,193.39
Equipment_6830,Condenser,156.09,11.68,348.4
Equipment_6831,Separator,198.89,12.28,182.56
Equipment_6832,HeatExchanger,479.59,17.03,368.01
Equipment_6833,Compressor,199.88,8.94,353.61
Equipment_6834,Compressor,304.35,11.12,71.69
Equipment_6835,Separator,231.66,19.83,156.85
Equipment_6836,Compressor,228.3,11.11,368.65
Equipment_6837,Pump,137.02,11.9,60.43
Equipment_6838,Condenser,291.69,19.92,318.03
Equipment_6839,Compressor,432.23,19.89,367.25
Equipment_6840,Reactor,72.27,9.06,319.67
Equipment_6841,HeatExchanger,450.15,13.06,310.34
Equipment_6842,Valve,349.46,10.14,345.17
Equipment_6843,Separator,327.53,14.69,283.03
Equipment_6844,Valve,331.66,18.83,198.08
Equipment_6845,Compressor,183.32,6.88,71.96
Equipment_6846,Valve,236.82,16.56,325.79
Equipment_6847,Valve,409.68,13.44,366.84
Equipment_6848,Pump,187.87,6.32,229.06
Equipment_6849,Reactor,261.51,16.15,236.38
Equipment_6850,Separator,58.83,9.12,191.15
Equipment_6851,Reactor,380.1,3.29,349.91
Equipment_6852,Pump,237.97,19.87,55.18
Equipment_6853,Pump,286.41,9.09,268.59
Equipment_6854,Valve,101.61,11.29,367.59
Equipment_6855,Condenser,496.27,16.35,86.13
Equipment_6856,HeatExchanger,186.11,19.26,385.71
Equipment_6857,HeatExchanger,335.75,17.58,388.69
Equipment_6858,Valve,311.56,10.98,375.43
Equipment_6859,HeatExchanger,403.29,11.37,211.89
Equipment_6860,Pump,182.23,6.34,184.04
Equipment_6861,Reactor,390.17,9.79,297.08
Equipment_6862,HeatExchanger,222.13,18.99,161.54
Equipment_6863,Separator,235.02,14.81,73.92
Equipment_6864,Valve,352.72,1.23,365.5
Equipment_6865,Condenser,402.93,3.21,272.2
Equipment_6866,Valve,350.09,18.55,122.5
Equipment_6867,Compressor,454.95,17.13,56.44
Equipment_6868,Valve,178.32,10.24,303.23
Equipment_6869,Pump,455.28,12.72,348.48
Equipment_6870,Reactor,108.89,6.5,191.98
Equipment_6871,Reactor,346.79,16.06,78.31
Equipment_6872,Separator,296.43,12.46,277.02
Equipment_6873,HeatExchanger,272.59,14.2,153.93
Equipment_6874,Pump,189.91,8.12,100.38
Equipment_6875,Compressor,276.68,9.18,228.64
Equipment_6876,Pump,122.8,4.95,218.65
Equipment_6877,Valve,216.19,19.01,230.87
Equipment_6878,Pump,94.41,18.98,338.38
Equipment_6879,Pump,307.33,16.54,219.59
Equipment_6880,Separator,93.1,18.78,365.19
Equipment_6881,Compressor,122.16,13.64,344.63
Equipment_6882,Valve,88.46,5.46,277.89
Equipment_6883,Condenser,221.59,15.44,69.9
Equipment_6884,Separator,428.88,7.18,352.73
Equipment_6885,Condenser,458.1,9.37,366.95
Equipment_6886,Separator,82.35,6.21,181.27
Equipment_6887,Reactor,335.55,9.05,234.15
Equipment_6888,Separator,357.97,13.91,148.36
Equipment_6889,HeatExchanger,290.2,3.1,55.15
Equipment_6890,Pump,350.14,3.0,217.81
Equipment_6891,Reactor,155.16,13.99,95.28
Equipment_6892,Compressor,270.34,15.81,114.16
Equipment_6893,Condenser,225.89,11.48,218.25
Equipment_6894,Separator,90.37,4.45,353.46
Equipment_6895,Pump,331.5,9.18,345.62
Equipment_6896,Compressor,272.85,15.41,387.77
Equipment_6897,HeatExchanger,173.83,14.03,218.94
Equipment_6898,Compressor,263.16,3.09,243.2
Equipment_6899,Pump,398.88,19.41,337.74
Equipment_6900,HeatExchanger,410.75,5.24,294.89
Equipment_6901,Compressor,342.29,5.19,113.99
Equipment_6902,HeatExchanger,260.49,9.74,189.36
Equipment_6903,Separator,309.09,7.22,375.21
Equipment_6904,Separator,223.26,19.7,101.14
Equipment_6905,Pump,106.95,2.45,123.27
Equipment_6906,Pump,223.53,6.82,190.23
Equipment_6907,HeatExchanger,288.65,8.27,378.96
Equipment_6908,Valve,319.48,10.38,89.84
Equipment_6909,Reactor,471.11,1.31,285.53
